loss,ACC@1,ACC@5,ACC@10,ACC@20,MRR,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/user_emb_dim,config/poi_emb_dim,config/gh_emb_dim,config/ts_emb_dim,config/hidden_dim,config/emb_switch,config/emb_dropout,config/GAT_dropout,config/task_loss_coefficients,config/optim_lr,config/trial_name,logdir
7.0877564479323,0.015625,0.04411764705882353,0.057904411764705885,0.0744485294117647,0.1306439588096349,1738125409,,True,1,966e6_00032,2025-01-29_05-36-49,71.24558734893799,71.24558734893799,4016742,Mosix11,172.20.185.12,71.24558734893799,1,256,512,256,128,768,"[True, True, False, True]",0.9,0.5,"[1.0, 0.0, 1.0, 0]",1.0288461274676998e-05,objective_966e6_00032,966e6_00032
5.507761446868672,0.03216911764705882,0.11213235294117647,0.14338235294117646,0.171875,0.33037013867322135,1738125666,,True,8,966e6_00033,2025-01-29_05-41-06,26.41243314743042,254.83301258087158,4017581,Mosix11,172.20.185.12,254.83301258087158,8,256,512,256,128,512,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 1.0, 0]",2.889945254963225e-05,objective_966e6_00033,966e6_00033
6.321446562514586,0.03676470588235294,0.0974264705882353,0.11672794117647059,0.1332720588235294,0.2793522237882237,1738125724,,True,2,966e6_00034,2025-01-29_05-42-04,15.148633480072021,54.227893352508545,4020113,Mosix11,172.20.185.12,54.227893352508545,2,256,256,128,256,512,"[True, True, False, True]",0.9,0.5,"[1.0, 1.0, 1.0, 1.0]",1.2424228887283277e-05,objective_966e6_00034,966e6_00034
5.460927800220602,0.03860294117647059,0.11213235294117647,0.15073529411764705,0.17555147058823528,0.3230986775666037,1738125878,,True,4,966e6_00035,2025-01-29_05-44-38,26.86198353767395,151.17906951904297,4020965,Mosix11,172.20.185.12,151.17906951904297,4,256,512,128,256,768,"[True, True, False, True]",0.9,0.5,"[1.0, 0.0, 1.0, 0]",3.9504844666454077e-05,objective_966e6_00035,966e6_00035
5.331544041633606,0.03860294117647059,0.11764705882352941,0.13419117647058823,0.14430147058823528,0.33078514362740163,1738125977,,True,2,966e6_00036,2025-01-29_05-46-17,26.44137668609619,96.09451031684875,4022539,Mosix11,172.20.185.12,96.09451031684875,2,256,512,128,256,512,"[True, True, False, True]",0.9,0.5,"[1.0, 1.0, 1.0, 1.0]",1.8577404085674872e-05,objective_966e6_00036,966e6_00036
6.203584877883687,0.03768382352941176,0.11397058823529412,0.15073529411764705,0.1801470588235294,0.3082907609641552,1738126078,,True,2,966e6_00037,2025-01-29_05-47-58,26.823707580566406,98.11694574356079,4023612,Mosix11,172.20.185.12,98.11694574356079,2,512,512,128,128,768,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 1.0, 0]",3.908448690769264e-05,objective_966e6_00037,966e6_00037
49.232880536247706,0.02849264705882353,0.08547794117647059,0.0974264705882353,0.11029411764705882,0.1817955449279158,1738126120,,True,1,966e6_00038,2025-01-29_05-48-40,39.605942487716675,39.605942487716675,4024697,Mosix11,172.20.185.12,39.605942487716675,1,512,256,128,256,512,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 0.0, 0.0]",0.0004981443332696816,objective_966e6_00038,966e6_00038
5.757820387096966,0.04136029411764706,0.11764705882352941,0.14613970588235295,0.17279411764705882,0.3236941176959697,1738126213,,True,4,966e6_00039,2025-01-29_05-50-13,15.967170238494873,88.860032081604,4025374,Mosix11,172.20.185.12,88.860032081604,4,512,256,256,256,768,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 0.0, 0.0]",2.692437760466977e-05,objective_966e6_00039,966e6_00039
18.75859382573296,0.03400735294117647,0.0900735294117647,0.11488970588235294,0.13511029411764705,0.2041182006976348,1738126285,,True,1,966e6_00040,2025-01-29_05-51-25,69.65597224235535,69.65597224235535,4026614,Mosix11,172.20.185.12,69.65597224235535,1,256,512,128,256,512,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 1.0, 0]",0.00035372873533309355,objective_966e6_00040,966e6_00040
5.5043282947119545,0.034926470588235295,0.11764705882352941,0.140625,0.14705882352941177,0.3269572395228726,1738126346,,True,2,966e6_00041,2025-01-29_05-52-26,15.890061378479004,56.99050760269165,4027444,Mosix11,172.20.185.12,56.99050760269165,2,256,256,256,128,768,"[True, True, False, True]",0.9,0.0,"[1.0, 1.0, 1.0, 1.0]",1.6739750605784508e-05,objective_966e6_00041,966e6_00041
7.436601057648659,0.03768382352941176,0.1056985294117647,0.14522058823529413,0.17095588235294118,0.28916823836591315,1738126446,,True,2,966e6_00042,2025-01-29_05-54-06,26.58219337463379,96.81363439559937,4028315,Mosix11,172.20.185.12,96.81363439559937,2,256,512,256,256,512,"[True, True, False, True]",0.9,0.0,"[1.0, 1.0, 1.0, 1.0]",0.00010301284194113414,objective_966e6_00042,966e6_00042
5.582217768711202,0.034926470588235295,0.11672794117647059,0.15165441176470587,0.1792279411764706,0.3340864498716067,1738126600,,True,8,966e6_00043,2025-01-29_05-56-40,15.7539701461792,151.32770156860352,4029394,Mosix11,172.20.185.12,151.32770156860352,8,256,256,128,256,768,"[True, True, False, False]",0.9,0.5,"[1.0, 1.0, 1.0, 1.0]",3.086007880206258e-05,objective_966e6_00043,966e6_00043
8.142582509447546,0.02389705882352941,0.10753676470588236,0.14338235294117646,0.16911764705882354,0.28612760946099813,1738126642,,True,1,966e6_00044,2025-01-29_05-57-22,39.5587100982666,39.5587100982666,4031416,Mosix11,172.20.185.12,39.5587100982666,1,512,256,128,256,512,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 0.5, 0]",6.67521733117936e-05,objective_966e6_00044,966e6_00044
5.6311825654085945,0.034926470588235295,0.125,0.15625,0.18106617647058823,0.3164341171984287,1738126745,,True,2,966e6_00045,2025-01-29_05-59-05,26.956052780151367,98.75403761863708,4032088,Mosix11,172.20.185.12,98.75403761863708,2,512,512,256,128,768,"[True, True, False, True]",0.9,0.5,"[1.0, 1.0, 1.0, 1.0]",3.251065097381297e-05,objective_966e6_00045,966e6_00045
10.069195046144372,0.03308823529411765,0.09191176470588236,0.13051470588235295,0.14613970588235295,0.2502775524386807,1738126818,,True,1,966e6_00046,2025-01-29_06-00-18,69.78654718399048,69.78654718399048,4033185,Mosix11,172.20.185.12,69.78654718399048,1,256,512,128,128,512,"[True, True, False, True]",0.9,0.5,"[1.0, 0.0, 0.5, 0]",0.00016725939316586183,objective_966e6_00046,966e6_00046
9.915834696853862,0.03308823529411765,0.10018382352941177,0.13511029411764705,0.15992647058823528,0.2819899223498343,1738126891,,True,1,966e6_00047,2025-01-29_06-01-31,69.89611482620239,69.89611482620239,4034015,Mosix11,172.20.185.12,69.89611482620239,1,512,512,128,256,512,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 0.0, 0.0]",7.660337475657737e-05,objective_966e6_00047,966e6_00047
5.654711179873523,0.03125,0.10845588235294118,0.1479779411764706,0.17095588235294118,0.3169479406548335,1738127202,,True,10,966e6_00048,2025-01-29_06-06-42,26.22986364364624,307.6624574661255,4034848,Mosix11,172.20.185.12,307.6624574661255,10,256,512,128,256,512,"[True, True, False, True]",0.9,0.5,"[1.0, 0.0, 0.5, 0]",2.7851186185680942e-05,objective_966e6_00048,966e6_00048
11.881728054846034,0.03216911764705882,0.09466911764705882,0.1323529411764706,0.16268382352941177,0.2523026872864541,1738127245,,True,1,966e6_00049,2025-01-29_06-07-25,39.83487868309021,39.83487868309021,4037871,Mosix11,172.20.185.12,39.83487868309021,1,512,256,128,256,512,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 1.0, 0]",9.983863550794034e-05,objective_966e6_00049,966e6_00049
10.229036597644582,0.02849264705882353,0.10294117647058823,0.12959558823529413,0.14705882352941177,0.2517162087674746,1738127287,,True,1,966e6_00050,2025-01-29_06-08-07,39.46105718612671,39.46105718612671,4038543,Mosix11,172.20.185.12,39.46105718612671,1,256,256,256,128,512,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 0.5, 0]",0.00016902240303594038,objective_966e6_00050,966e6_00050
9.642033590989953,0.03400735294117647,0.10753676470588236,0.13602941176470587,0.15441176470588236,0.27630477646358914,1738127331,,True,1,966e6_00051,2025-01-29_06-08-51,39.541510820388794,39.541510820388794,4039220,Mosix11,172.20.185.12,39.541510820388794,1,256,256,128,128,512,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 0.0, 0.0]",0.00015442610362179047,objective_966e6_00051,966e6_00051
7.686226362691206,0.03768382352941176,0.10661764705882353,0.14246323529411764,0.16819852941176472,0.27300360297565074,1738127432,,True,2,966e6_00052,2025-01-29_06-10-32,26.901512145996094,97.93850684165955,4039891,Mosix11,172.20.185.12,97.93850684165955,2,256,512,128,128,768,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 0.0, 0.0]",0.00010287286233778724,objective_966e6_00052,966e6_00052
9.816286321948557,0.03308823529411765,0.10753676470588236,0.140625,0.16084558823529413,0.25784027916105356,1738127475,,True,1,966e6_00053,2025-01-29_06-11-15,39.780049085617065,39.780049085617065,4040982,Mosix11,172.20.185.12,39.780049085617065,1,512,256,128,128,512,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 0.5, 0]",8.116565102643788e-05,objective_966e6_00053,966e6_00053
5.7238811561289955,0.029411764705882353,0.10845588235294118,0.14705882352941177,0.18382352941176472,0.32715074156465773,1738127788,,True,10,966e6_00054,2025-01-29_06-16-28,26.616013050079346,309.81842398643494,4041653,Mosix11,172.20.185.12,309.81842398643494,10,512,512,256,256,512,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 1.0, 0]",1.5347399329345453e-05,objective_966e6_00054,966e6_00054
5.078479085774982,0.04136029411764706,0.1213235294117647,0.15533088235294118,0.1875,0.3486590579371242,1738127975,,True,10,966e6_00055,2025-01-29_06-19-35,15.696852207183838,184.10886216163635,4044680,Mosix11,172.20.185.12,184.10886216163635,10,512,256,256,128,768,"[True, True, False, False]",0.9,0.0,"[1.0, 0.0, 0.5, 0]",1.0274131150032808e-05,objective_966e6_00055,966e6_00055
5.756205159951659,0.030330882352941176,0.11397058823529412,0.14705882352941177,0.1792279411764706,0.328009045080227,1738128066,,True,4,966e6_00056,2025-01-29_06-21-06,15.651560068130493,87.54190635681152,4047048,Mosix11,172.20.185.12,87.54190635681152,4,256,256,128,128,768,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 0.0, 0.0]",4.8224971142435665e-05,objective_966e6_00056,966e6_00056
5.181815134251819,0.042279411764705885,0.12040441176470588,0.15441176470588236,0.18106617647058823,0.34385706276139794,1738128379,,True,10,966e6_00057,2025-01-29_06-26-19,26.504080772399902,309.69360399246216,4048276,Mosix11,172.20.185.12,309.69360399246216,10,512,512,256,256,512,"[True, True, False, True]",0.9,0.0,"[1.0, 1.0, 1.0, 1.0]",1.0633976247042309e-05,objective_966e6_00057,966e6_00057
5.714144595405635,0.03860294117647059,0.11397058823529412,0.15808823529411764,0.18474264705882354,0.33796042831176343,1738128530,,True,8,966e6_00058,2025-01-29_06-28-50,15.370155096054077,147.3631076812744,4051325,Mosix11,172.20.185.12,147.3631076812744,8,256,256,256,256,512,"[True, True, False, False]",0.9,0.0,"[1.0, 1.0, 1.0, 1.0]",3.267933761417329e-05,objective_966e6_00058,966e6_00058
5.173997850979076,0.03125,0.11580882352941177,0.14613970588235295,0.17555147058823528,0.30439924192614853,1738128682,,True,4,966e6_00059,2025-01-29_06-31-22,26.35392165184021,148.4630732536316,4053279,Mosix11,172.20.185.12,148.4630732536316,4,256,512,128,256,512,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 0.0, 0.0]",2.6786654713499036e-05,objective_966e6_00059,966e6_00059
17.831934671191608,0.029411764705882353,0.08455882352941177,0.1056985294117647,0.12040441176470588,0.2039756731417797,1738128756,,True,1,966e6_00060,2025-01-29_06-32-36,70.83190894126892,70.83190894126892,4054958,Mosix11,172.20.185.12,70.83190894126892,1,256,512,128,256,768,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 1.0, 0]",0.00034136065292734226,objective_966e6_00060,966e6_00060
7.0164700746536255,0.022058823529411766,0.04871323529411765,0.06433823529411764,0.08639705882352941,0.1497575373179964,1738128829,,True,1,966e6_00061,2025-01-29_06-33-49,69.5978376865387,69.5978376865387,4055801,Mosix11,172.20.185.12,69.5978376865387,1,256,512,128,256,512,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 1.0, 0]",1.1633774781591626e-05,objective_966e6_00061,966e6_00061
10.202408008715686,0.03125,0.10661764705882353,0.14246323529411764,0.16544117647058823,0.26227021750117485,1738128873,,True,1,966e6_00062,2025-01-29_06-34-33,40.69850993156433,40.69850993156433,4056631,Mosix11,172.20.185.12,40.69850993156433,1,512,256,128,128,768,"[True, True, False, True]",0.9,0.5,"[1.0, 1.0, 1.0, 1.0]",8.523013362622937e-05,objective_966e6_00062,966e6_00062
5.496590175172862,0.03768382352941176,0.13143382352941177,0.16268382352941177,0.18290441176470587,0.34096271921675103,1738128933,,True,2,966e6_00063,2025-01-29_06-35-33,15.664031028747559,56.62323355674744,4057314,Mosix11,172.20.185.12,56.62323355674744,2,256,256,256,256,768,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 0.5, 0]",5.866475925318211e-05,objective_966e6_00063,966e6_00063
5.444472083274056,0.02665441176470588,0.09099264705882353,0.13051470588235295,0.1645220588235294,0.305031231001896,1738129249,,True,10,966e6_00064,2025-01-29_06-40-49,26.74163031578064,312.7586145401001,4058179,Mosix11,172.20.185.12,312.7586145401001,10,256,512,128,128,768,"[True, True, False, True]",0.9,0.0,"[1.0, 0.0, 0.0, 0.0]",2.153878249316491e-05,objective_966e6_00064,966e6_00064
5.675489489646519,0.04595588235294118,0.11764705882352941,0.15625,0.17371323529411764,0.3116233203669681,1738129309,,True,2,966e6_00065,2025-01-29_06-41-49,15.743882656097412,56.511820554733276,4061224,Mosix11,172.20.185.12,56.511820554733276,2,256,256,128,128,768,"[True, True, False, False]",0.9,0.5,"[1.0, 0.0, 0.5, 0]",6.1393155008424e-05,objective_966e6_00065,966e6_00065
